transaction_id,product_id,seller_id,buyer_id,transaction_date,selling_price,final_price,discount_rate,status,location,payment_method
T001257,P000219,U001051,U001075,2024-06-26 00:00:00,270,250,7.41,已完成,体育馆,现金
T001258,P001775,U000295,U002623,2022-10-20 00:00:00,70,70,0.0,退款中,食堂,现金
T001259,P005578,U002913,U001254,2022-09-06 00:00:00,60,60,0.0,已取消,食堂,微信
T001260,P001362,U001094,U001164,2022-10-15 00:00:00,350,330,5.71,已完成,线上交易,微信
T001261,P003113,U001227,U002298,2023-08-26 00:00:00,150,150,0.0,已完成,宿舍楼下,现金
T001262,P000781,U000026,U002653,2021-10-04 00:00:00,800,780,2.5,退款中,体育馆,银行卡
T001263,P001564,U001264,U001679,2021-08-08 00:00:00,80,70,12.5,已完成,体育馆,银行卡
T001264,P004961,U000249,U001541,2021-09-19 00:00:00,320,300,6.25,已完成,快递站,支付宝
T001265,P005031,U000374,U000336,2023-11-27 00:00:00,140,140,0.0,已完成,教学楼,银行卡
T001266,P002934,U002374,U002132,2023-10-03 00:00:00,100,90,10.0,已完成,线上交易,现金
T001267,P006046,U001738,U002981,2023-09-29 00:00:00,130,120,7.69,已完成,线上交易,现金
T001268,P006213,U002378,U000163,2022-04-21 00:00:00,30,30,0.0,已完成,图书馆门口,银行卡
T001269,P005791,U000428,U001485,2023-09-25 00:00:00,110,110,0.0,退款中,宿舍楼下,支付宝
T001270,P000495,U002165,U000600,2023-03-07 00:00:00,30,30,0.0,已完成,宿舍楼下,微信
T001271,P003959,U000550,U001265,2021-12-15 00:00:00,150,140,6.67,退款中,校门口,支付宝
T001272,P001000,U001548,U002239,2022-03-07 00:00:00,720,700,2.78,已完成,体育馆,微信
T001273,P001001,U002600,U000829,2021-11-20 00:00:00,3820,3510,8.12,已取消,快递站,银行卡
T001274,P003272,U000383,U000636,2021-05-09 00:00:00,650,610,6.15,已完成,体育馆,支付宝
T001275,P003740,U000054,U002449,2023-09-16 00:00:00,260,240,7.69,已完成,体育馆,现金
T001276,P000662,U002762,U000626,2023-12-01 00:00:00,70,70,0.0,已完成,食堂,银行卡
T001277,P007107,U002453,U002776,2022-09-21 00:00:00,280,250,10.71,已完成,图书馆门口,银行卡
T001278,P005002,U001667,U002675,2022-02-21 00:00:00,160,150,6.25,已完成,教学楼,微信
T001279,P006650,U000288,U000326,2023-08-29 00:00:00,190,190,0.0,已完成,校门口,支付宝
T001280,P004874,U002492,U001749,2023-03-01 00:00:00,160,150,6.25,已完成,食堂,银行卡
T001281,P001296,U000285,U002121,2021-10-26 00:00:00,230,220,4.35,已取消,线上交易,现金
T001282,P006572,U000757,U002859,2024-05-12 00:00:00,420,390,7.14,已完成,线上交易,现金
T001283,P007032,U001140,U002941,2021-09-18 00:00:00,200,200,0.0,退款中,食堂,微信
T001284,P007371,U001701,U000184,2023-07-13 00:00:00,40,40,0.0,已完成,宿舍楼下,微信
T001285,P002799,U000677,U002520,2023-11-25 00:00:00,680,660,2.94,已完成,教学楼,支付宝
T001286,P005972,U000681,U001490,2022-12-15 00:00:00,230,210,8.7,已完成,宿舍楼下,支付宝
T001287,P007691,U001496,U001360,2024-05-12 00:00:00,290,280,3.45,已完成,教学楼,现金
T001288,P003788,U002112,U000078,2024-05-07 00:00:00,230,230,0.0,已完成,校门口,现金
T001289,P000301,U000312,U001104,2022-05-18 00:00:00,120,120,0.0,已完成,教学楼,微信
T001290,P007379,U000369,U000436,2024-01-10 00:00:00,380,340,10.53,已取消,宿舍楼下,支付宝
T001291,P001924,U000778,U002553,2021-11-19 00:00:00,200,180,10.0,已完成,食堂,微信
T001292,P001890,U002463,U002519,2021-03-20 00:00:00,80,80,0.0,已取消,宿舍楼下,银行卡
T001293,P000877,U000077,U002848,2022-06-26 00:00:00,180,160,11.11,已完成,宿舍楼下,微信
T001294,P004893,U002871,U000750,2022-08-09 00:00:00,280,260,7.14,已取消,教学楼,微信
T001295,P000605,U000897,U001085,2021-09-22 00:00:00,120,110,8.33,已完成,食堂,微信
T001296,P007263,U000176,U001083,2022-01-14 00:00:00,220,200,9.09,已完成,宿舍楼下,现金
T001297,P005377,U002293,U002817,2021-02-03 00:00:00,160,150,6.25,已完成,图书馆门口,微信
T001298,P003772,U002578,U001313,2021-08-21 00:00:00,200,180,10.0,已完成,食堂,现金
T001299,P003341,U000123,U000371,2021-04-01 00:00:00,380,380,0.0,已取消,食堂,银行卡
T001300,P000692,U000324,U001965,2021-09-22 00:00:00,40,40,0.0,已取消,快递站,支付宝
T001301,P006843,U002094,U001473,2022-05-06 00:00:00,360,350,2.78,退款中,体育馆,支付宝
T001302,P005915,U001375,U001300,2022-06-15 00:00:00,140,140,0.0,已取消,线上交易,现金
T001303,P005897,U001516,U002340,2022-12-22 00:00:00,130,120,7.69,已完成,体育馆,支付宝
T001304,P003401,U001962,U002436,2023-02-08 00:00:00,140,140,0.0,已完成,教学楼,微信
T001305,P001527,U002197,U002137,2021-12-27 00:00:00,90,90,0.0,已完成,食堂,微信
T001306,P002516,U000413,U001825,2021-03-04 00:00:00,130,120,7.69,已完成,食堂,现金
T001307,P004974,U002735,U001289,2021-03-20 00:00:00,660,620,6.06,已完成,体育馆,支付宝
T001308,P007850,U000808,U000331,2021-08-09 00:00:00,70,70,0.0,已完成,校门口,支付宝
T001309,P007643,U001994,U002962,2020-12-01 00:00:00,40,40,0.0,已完成,体育馆,银行卡
T001310,P000957,U002653,U000361,2024-06-25 00:00:00,120,110,8.33,已完成,食堂,支付宝
T001311,P002427,U002788,U001666,2023-06-14 00:00:00,30,30,0.0,已完成,图书馆门口,现金
T001312,P002922,U001019,U000052,2024-04-24 00:00:00,250,240,4.0,已完成,体育馆,支付宝
T001313,P000830,U001941,U001338,2022-01-25 00:00:00,60,50,16.67,已完成,快递站,银行卡
T001314,P002459,U000883,U002696,2022-06-20 00:00:00,70,70,0.0,已完成,快递站,支付宝
T001315,P000688,U001058,U000831,2023-01-12 00:00:00,70,60,14.29,已完成,教学楼,支付宝
T001316,P002630,U002573,U000466,2024-05-04 00:00:00,40,40,0.0,已完成,图书馆门口,现金
T001317,P000501,U002618,U001528,2021-02-05 00:00:00,1190,1180,0.84,已取消,宿舍楼下,现金
T001318,P005170,U002917,U001769,2021-12-10 00:00:00,170,160,5.88,已完成,宿舍楼下,现金
T001319,P004418,U000377,U001903,2022-04-02 00:00:00,120,110,8.33,已完成,食堂,银行卡
T001320,P003310,U000075,U001764,2021-03-22 00:00:00,220,220,0.0,已完成,宿舍楼下,微信
T001321,P000767,U002810,U002946,2023-12-06 00:00:00,120,110,8.33,已完成,快递站,银行卡
T001322,P006013,U001430,U001500,2022-02-09 00:00:00,610,590,3.28,已完成,线上交易,微信
T001323,P003671,U001217,U002281,2021-06-06 00:00:00,130,130,0.0,已完成,体育馆,微信
T001324,P007937,U001657,U000499,2021-12-25 00:00:00,620,620,0.0,已完成,教学楼,现金
T001325,P001696,U002798,U002578,2021-10-18 00:00:00,1790,1670,6.7,已完成,校门口,现金
T001326,P007178,U002977,U001744,2023-11-01 00:00:00,90,90,0.0,已完成,校门口,微信
T001327,P006402,U001873,U002146,2022-02-06 00:00:00,200,180,10.0,已完成,快递站,银行卡
T001328,P000151,U002938,U001340,2023-02-01 00:00:00,300,290,3.33,已完成,校门口,现金
T001329,P004785,U000555,U002574,2021-01-30 00:00:00,300,290,3.33,已完成,宿舍楼下,现金
T001330,P003999,U000491,U001721,2022-08-27 00:00:00,110,100,9.09,退款中,宿舍楼下,支付宝
T001331,P007284,U000978,U001200,2024-04-21 00:00:00,110,100,9.09,退款中,宿舍楼下,微信
T001332,P002959,U001628,U001946,2021-07-09 00:00:00,30,30,0.0,已完成,快递站,现金
T001333,P002860,U001026,U002625,2021-06-11 00:00:00,110,100,9.09,退款中,体育馆,支付宝
T001334,P001716,U001527,U001932,2023-01-23 00:00:00,870,840,3.45,已完成,宿舍楼下,现金
T001335,P004931,U001203,U002592,2023-12-29 00:00:00,4200,3800,9.52,已完成,线上交易,支付宝
T001336,P000136,U000669,U002929,2023-02-28 00:00:00,310,300,3.23,已完成,体育馆,银行卡
T001337,P001889,U001269,U001808,2021-09-27 00:00:00,80,80,0.0,已完成,图书馆门口,微信
T001338,P000357,U000392,U002628,2022-01-20 00:00:00,100,100,0.0,已完成,校门口,微信
T001339,P003342,U000923,U001732,2021-04-25 00:00:00,4610,4530,1.74,已取消,宿舍楼下,现金
T001340,P003133,U001494,U002124,2021-11-06 00:00:00,50,50,0.0,已完成,教学楼,微信
T001341,P001589,U002499,U000224,2023-11-01 00:00:00,410,380,7.32,已完成,校门口,现金
T001342,P004725,U002482,U002900,2021-08-23 00:00:00,40,40,0.0,已完成,校门口,支付宝
T001343,P003468,U002234,U002651,2024-06-19 00:00:00,80,70,12.5,已完成,图书馆门口,现金
T001344,P005338,U000903,U002985,2021-12-19 00:00:00,50,50,0.0,已完成,校门口,微信
T001345,P003459,U002212,U001849,2024-06-04 00:00:00,80,70,12.5,已完成,快递站,微信
T001346,P000415,U000162,U000786,2023-05-20 00:00:00,240,220,8.33,已完成,食堂,现金
T001347,P007209,U001165,U000916,2022-01-04 00:00:00,300,270,10.0,退款中,图书馆门口,支付宝
T001348,P004084,U001501,U001332,2022-07-21 00:00:00,490,450,8.16,已完成,教学楼,现金
T001349,P005383,U002224,U000029,2022-11-10 00:00:00,120,110,8.33,已取消,宿舍楼下,银行卡
T001350,P005102,U000820,U001439,2024-04-06 00:00:00,110,110,0.0,退款中,教学楼,微信
T001351,P004435,U000917,U001610,2024-03-22 00:00:00,220,210,4.55,退款中,体育馆,支付宝
T001352,P006385,U002328,U000124,2022-10-27 00:00:00,280,260,7.14,已完成,线上交易,现金
T001353,P003732,U002575,U000165,2023-04-12 00:00:00,410,390,4.88,已完成,线上交易,支付宝
T001354,P006590,U001318,U001596,2023-06-22 00:00:00,40,40,0.0,已完成,体育馆,微信
T001355,P007595,U002378,U001838,2023-07-03 00:00:00,210,210,0.0,已完成,快递站,现金
T001356,P002256,U000004,U002163,2022-01-05 00:00:00,130,130,0.0,已取消,图书馆门口,微信
T001357,P007057,U000137,U001719,2023-03-28 00:00:00,3840,3500,8.85,已完成,体育馆,银行卡
T001358,P000347,U002224,U001194,2023-10-19 00:00:00,350,320,8.57,已完成,图书馆门口,现金
T001359,P000187,U001798,U000806,2023-01-03 00:00:00,20,20,0.0,已完成,线上交易,微信
T001360,P006267,U002835,U001973,2021-02-11 00:00:00,280,270,3.57,已完成,食堂,微信
T001361,P003619,U000622,U000641,2024-02-01 00:00:00,40,40,0.0,已完成,食堂,现金
T001362,P007511,U001320,U000167,2024-06-16 00:00:00,390,390,0.0,已完成,图书馆门口,支付宝
T001363,P003485,U001529,U000074,2023-01-11 00:00:00,50,50,0.0,已完成,食堂,微信
T001364,P003195,U000108,U002301,2021-01-24 00:00:00,30,30,0.0,已完成,宿舍楼下,支付宝
T001365,P004389,U002622,U002230,2022-03-22 00:00:00,180,170,5.56,已完成,校门口,银行卡
T001366,P003183,U000169,U002100,2021-12-23 00:00:00,140,130,7.14,退款中,宿舍楼下,微信
T001367,P005502,U002426,U002785,2022-05-22 00:00:00,3590,3290,8.36,退款中,体育馆,微信
T001368,P005988,U001939,U002416,2023-11-19 00:00:00,110,100,9.09,已取消,校门口,支付宝
T001369,P007945,U002356,U000526,2021-07-31 00:00:00,7820,7310,6.52,已取消,图书馆门口,银行卡
T001370,P005682,U000436,U000921,2021-03-31 00:00:00,130,130,0.0,已完成,快递站,支付宝
T001371,P003532,U002722,U001223,2021-02-28 00:00:00,80,80,0.0,已完成,快递站,现金
T001372,P004752,U001925,U002220,2023-04-22 00:00:00,160,160,0.0,已完成,图书馆门口,微信
T001373,P007113,U000788,U002505,2021-07-20 00:00:00,310,290,6.45,已完成,宿舍楼下,微信
T001374,P007758,U000264,U002808,2023-05-31 00:00:00,220,200,9.09,已完成,校门口,支付宝
T001375,P005420,U001561,U001034,2022-01-13 00:00:00,210,200,4.76,已完成,体育馆,现金
T001376,P005941,U000396,U000233,2024-02-28 00:00:00,90,80,11.11,已完成,校门口,银行卡
T001377,P006641,U000439,U001455,2023-10-02 00:00:00,340,340,0.0,已取消,校门口,现金
T001378,P001978,U002978,U002581,2022-02-11 00:00:00,300,290,3.33,已取消,快递站,现金
T001379,P000885,U000582,U002282,2023-06-01 00:00:00,320,310,3.12,已完成,快递站,支付宝
T001380,P003249,U000737,U001643,2021-04-14 00:00:00,350,330,5.71,已完成,线上交易,支付宝
T001381,P002845,U001925,U002894,2023-06-10 00:00:00,390,350,10.26,已取消,宿舍楼下,现金
T001382,P007188,U002823,U000442,2023-03-01 00:00:00,140,130,7.14,已完成,食堂,现金
T001383,P005955,U000183,U001124,2023-03-13 00:00:00,30,30,0.0,退款中,线上交易,现金
T001384,P002429,U002074,U000902,2023-11-07 00:00:00,190,170,10.53,已完成,校门口,微信
T001385,P004742,U002807,U000208,2023-09-26 00:00:00,380,370,2.63,已完成,宿舍楼下,支付宝
T001386,P003286,U001268,U000852,2023-08-09 00:00:00,210,200,4.76,已完成,图书馆门口,支付宝
T001387,P000380,U001898,U000084,2021-05-26 00:00:00,270,250,7.41,已完成,校门口,银行卡
T001388,P002057,U002190,U001202,2021-12-19 00:00:00,130,120,7.69,已完成,快递站,微信
T001389,P007698,U000123,U000096,2023-05-04 00:00:00,120,110,8.33,已取消,图书馆门口,银行卡
T001390,P001801,U001287,U001083,2021-07-27 00:00:00,200,180,10.0,已完成,线上交易,微信
T001391,P003244,U002688,U001912,2020-12-30 00:00:00,320,310,3.12,已完成,体育馆,银行卡
T001392,P003266,U002125,U001662,2021-06-21 00:00:00,4030,3690,8.44,已完成,图书馆门口,银行卡
T001393,P001473,U001853,U002096,2021-02-06 00:00:00,120,110,8.33,已完成,体育馆,支付宝
T001394,P006964,U002803,U001129,2022-04-24 00:00:00,150,140,6.67,已完成,教学楼,现金
T001395,P006102,U001311,U000255,2020-10-15 00:00:00,180,170,5.56,已完成,图书馆门口,支付宝
T001396,P005240,U002116,U000088,2023-05-14 00:00:00,220,210,4.55,已完成,线上交易,微信
T001397,P002376,U002150,U002466,2020-12-30 00:00:00,2450,2220,9.39,已完成,体育馆,现金
T001398,P000975,U000268,U001669,2022-06-18 00:00:00,320,310,3.12,已完成,食堂,银行卡
T001399,P001172,U001483,U001452,2023-05-13 00:00:00,270,250,7.41,已完成,校门口,现金
T001400,P004314,U001790,U000176,2021-09-17 00:00:00,60,60,0.0,已完成,快递站,支付宝
T001401,P001959,U002975,U002310,2023-06-16 00:00:00,130,120,7.69,已完成,校门口,支付宝
T001402,P002854,U001285,U001512,2021-05-13 00:00:00,20,20,0.0,已取消,图书馆门口,现金
T001403,P006983,U001099,U001162,2022-01-27 00:00:00,300,280,6.67,已取消,快递站,微信
T001404,P000991,U000551,U002860,2024-05-20 00:00:00,110,100,9.09,已取消,校门口,微信
T001405,P002879,U002974,U000671,2021-02-22 00:00:00,240,230,4.17,已完成,食堂,微信
T001406,P001520,U001393,U000280,2021-03-01 00:00:00,490,490,0.0,已完成,线上交易,微信
T001407,P005161,U002800,U000485,2022-05-13 00:00:00,390,370,5.13,退款中,快递站,现金
T001408,P005390,U002095,U000493,2023-07-11 00:00:00,270,250,7.41,已取消,体育馆,支付宝
T001409,P000800,U001604,U002511,2021-11-20 00:00:00,260,250,3.85,已取消,教学楼,支付宝
T001410,P000223,U001028,U000388,2021-09-25 00:00:00,30,30,0.0,已取消,图书馆门口,银行卡
T001411,P006720,U002243,U000891,2023-07-26 00:00:00,160,150,6.25,已取消,图书馆门口,微信
T001412,P002779,U002399,U000392,2023-12-14 00:00:00,90,80,11.11,已完成,体育馆,微信
T001413,P004610,U000020,U002733,2023-08-18 00:00:00,40,40,0.0,已完成,快递站,银行卡
T001414,P001635,U001620,U001063,2022-09-28 00:00:00,230,220,4.35,已完成,线上交易,银行卡
T001415,P002750,U002979,U000485,2021-11-22 00:00:00,110,100,9.09,已取消,校门口,现金
T001416,P002709,U000016,U000763,2022-04-30 00:00:00,90,80,11.11,已完成,教学楼,支付宝
T001417,P000179,U000858,U000894,2023-11-05 00:00:00,80,80,0.0,已完成,教学楼,银行卡
T001418,P006969,U001294,U001017,2021-05-31 00:00:00,110,110,0.0,已完成,宿舍楼下,支付宝
T001419,P002515,U000638,U001946,2024-03-21 00:00:00,190,180,5.26,已完成,体育馆,现金
T001420,P007351,U000742,U002622,2023-02-27 00:00:00,80,80,0.0,已完成,宿舍楼下,现金
T001421,P006234,U002148,U002223,2021-03-14 00:00:00,320,300,6.25,已取消,体育馆,现金
T001422,P006922,U002569,U000824,2024-01-31 00:00:00,410,400,2.44,已完成,图书馆门口,银行卡
T001423,P002189,U000801,U002996,2022-12-14 00:00:00,80,80,0.0,退款中,图书馆门口,银行卡
T001424,P006384,U000961,U001197,2021-11-06 00:00:00,120,120,0.0,退款中,线上交易,微信
T001425,P005776,U002187,U001162,2024-06-06 00:00:00,720,700,2.78,已完成,校门口,微信
T001426,P006303,U001768,U000472,2022-06-19 00:00:00,100,100,0.0,已完成,图书馆门口,支付宝
T001427,P003429,U000671,U001023,2023-03-18 00:00:00,1810,1640,9.39,已取消,体育馆,银行卡
T001428,P002645,U002668,U000680,2023-11-03 00:00:00,60,50,16.67,退款中,教学楼,支付宝
T001429,P006411,U001928,U000277,2022-03-08 00:00:00,100,90,10.0,退款中,教学楼,微信
T001430,P006548,U000226,U001444,2024-04-17 00:00:00,380,350,7.89,退款中,宿舍楼下,现金
T001431,P006076,U000098,U001342,2021-03-16 00:00:00,130,120,7.69,已完成,教学楼,现金
T001432,P001960,U001151,U002454,2021-03-25 00:00:00,70,70,0.0,已完成,教学楼,现金
T001433,P000869,U002582,U001523,2023-02-19 00:00:00,90,80,11.11,已取消,教学楼,银行卡
T001434,P005835,U000067,U002654,2022-12-01 00:00:00,20,20,0.0,已完成,体育馆,银行卡
T001435,P006841,U000046,U000130,2021-04-11 00:00:00,1590,1480,6.92,已完成,线上交易,微信
T001436,P005552,U000415,U000207,2021-03-16 00:00:00,130,130,0.0,已取消,教学楼,银行卡
T001437,P000719,U000964,U001276,2023-12-03 00:00:00,800,770,3.75,已完成,校门口,银行卡
T001438,P007411,U000095,U001629,2022-01-11 00:00:00,190,170,10.53,已完成,宿舍楼下,银行卡
T001439,P005374,U000747,U001164,2020-11-05 00:00:00,110,100,9.09,已完成,线上交易,银行卡
T001440,P007377,U002977,U002672,2020-11-02 00:00:00,180,170,5.56,已完成,图书馆门口,现金
T001441,P002004,U000905,U001808,2020-12-28 00:00:00,210,190,9.52,已完成,校门口,微信
T001442,P003094,U000264,U000373,2022-02-05 00:00:00,50,50,0.0,已完成,校门口,微信
T001443,P007972,U000640,U000588,2020-12-27 00:00:00,210,190,9.52,退款中,图书馆门口,微信
T001444,P001318,U001322,U000063,2022-10-09 00:00:00,330,310,6.06,已完成,快递站,支付宝
T001445,P006141,U002507,U000876,2022-08-14 00:00:00,160,150,6.25,已完成,体育馆,银行卡
T001446,P004333,U002156,U000051,2021-09-01 00:00:00,260,250,3.85,已取消,教学楼,支付宝
T001447,P007193,U002843,U002724,2023-11-18 00:00:00,50,50,0.0,退款中,快递站,银行卡
T001448,P003512,U001757,U001894,2024-05-15 00:00:00,60,60,0.0,退款中,线上交易,微信
T001449,P005869,U002709,U001142,2021-09-27 00:00:00,190,180,5.26,退款中,教学楼,现金
T001450,P006170,U001409,U001842,2021-05-26 00:00:00,190,190,0.0,已完成,快递站,支付宝
T001451,P006987,U000914,U002125,2021-02-08 00:00:00,170,170,0.0,已取消,食堂,现金
T001452,P006134,U002232,U000195,2021-11-06 00:00:00,210,200,4.76,已完成,宿舍楼下,银行卡
T001453,P001697,U000077,U001908,2022-04-26 00:00:00,110,100,9.09,已完成,食堂,支付宝
T001454,P001052,U002384,U001907,2022-05-09 00:00:00,180,170,5.56,已完成,线上交易,银行卡
T001455,P000159,U000748,U001832,2022-12-03 00:00:00,50,50,0.0,已完成,线上交易,支付宝
T001456,P004994,U000494,U001389,2022-07-14 00:00:00,90,90,0.0,退款中,宿舍楼下,银行卡
T001457,P003068,U001047,U001242,2021-09-26 00:00:00,60,60,0.0,已完成,宿舍楼下,现金
T001458,P002355,U002013,U002595,2021-05-27 00:00:00,220,210,4.55,已完成,线上交易,支付宝
T001459,P002187,U001124,U002065,2022-09-23 00:00:00,100,100,0.0,已完成,宿舍楼下,微信
