product_id,title,category,subcategory,brand,condition,condition_score,original_price,selling_price,usage_months,seller_id,publish_date,status,views,favorites,description
P001984,其他 衣柜 9成新,家具,衣柜,其他,9成新,8.0,275,190,28,U000025,2022-09-19,已售出,296,82,9成新衣柜，使用28个月，保养良好
P001985,无品牌 智能手表 6成新,电子产品,智能手表,无品牌,6成新,5.0,213,60,9,U000486,2021-05-07,已售出,79,10,6成新智能手表，使用9个月，保养良好
P001986,其他 移动电源 6成新,电子产品,移动电源,其他,6成新,5.0,350,110,13,U001520,2022-02-21,已售出,164,25,6成新移动电源，使用13个月，保养良好
P001987,其他 课外读物 8成新,图书教材,课外读物,其他,8成新,7.0,405,210,1,U000417,2022-04-30,已售出,194,62,8成新课外读物，使用1个月，保养良好
P001988,其他 台式机 7成新,电子产品,台式机,其他,7成新,6.0,3944,1500,9,U001948,2021-03-22,已售出,213,19,7成新台式机，使用9个月，保养良好
P001989,无品牌 床上用品 8成新,生活用品,床上用品,无品牌,8成新,7.0,476,250,4,U001349,2020-10-19,在售,209,6,8成新床上用品，使用4个月，保养良好
P001990,华为 手机 6成新,电子产品,手机,华为,6成新,5.0,2910,900,48,U000227,2021-02-18,已售出,227,9,6成新手机，使用48个月，保养良好
P001991,迪卡侬 自行车 9成新,运动器材,自行车,迪卡侬,9成新,8.0,694,460,17,U002554,2024-03-07,在售,81,2,9成新自行车，使用17个月，保养良好
P001992,无品牌 椅子 全新,家具,椅子,无品牌,全新,10.0,394,390,33,U000574,2024-05-04,已售出,281,38,全新椅子，使用33个月，保养良好
P001993,其他 口琴 8成新,乐器,口琴,其他,8成新,7.0,76,40,44,U002904,2023-10-24,已售出,254,16,8成新口琴，使用44个月，保养良好
P001994,无品牌 工具书 全新,图书教材,工具书,无品牌,全新,10.0,81,70,5,U002168,2021-05-14,已下架,356,113,全新工具书，使用5个月，保养良好
P001995,无品牌 瑜伽垫 7成新,运动器材,瑜伽垫,无品牌,7成新,6.0,261,110,24,U001299,2023-01-07,在售,320,17,7成新瑜伽垫，使用24个月，保养良好
P001996,其他 教材 8成新,图书教材,教材,其他,8成新,7.0,54,30,1,U001683,2021-11-11,在售,279,93,8成新教材，使用1个月，保养良好
P001997,杂牌 滑板 全新,运动器材,滑板,杂牌,全新,10.0,296,270,41,U002580,2024-03-08,已售出,434,7,全新滑板，使用41个月，保养良好
P001998,杂牌 考研资料 95新,图书教材,考研资料,杂牌,95新,9.0,441,310,11,U001788,2024-01-28,已售出,226,64,95新考研资料，使用11个月，保养良好
P001999,其他 英语学习 8成新,图书教材,英语学习,其他,8成新,7.0,352,160,8,U001780,2022-03-15,在售,438,62,8成新英语学习，使用8个月，保养良好
P002000,其他 考研资料 7成新,图书教材,考研资料,其他,7成新,6.0,84,40,12,U000935,2024-05-11,在售,185,8,7成新考研资料，使用12个月，保养良好
P002001,无品牌 床垫 7成新,家具,床垫,无品牌,7成新,6.0,462,180,30,U000417,2021-08-25,已售出,464,154,7成新床垫，使用30个月，保养良好
P002002,其他 专业书籍 95新,图书教材,专业书籍,其他,95新,9.0,359,290,10,U001315,2021-08-05,在售,170,11,95新专业书籍，使用10个月，保养良好
P002003,杂牌 帽子 95新,服饰鞋包,帽子,杂牌,95新,9.0,204,160,18,U001018,2024-03-13,已售出,402,111,95新帽子，使用18个月，保养良好
P002004,无品牌 外套 全新,服饰鞋包,外套,无品牌,全新,10.0,208,210,15,U000905,2020-12-04,已售出,141,1,全新外套，使用15个月，保养良好
P002005,其他 T恤 全新,服饰鞋包,T恤,其他,全新,10.0,214,210,31,U000349,2022-07-16,已售出,369,44,全新T恤，使用31个月，保养良好
P002006,其他 T恤 6成新,服饰鞋包,T恤,其他,6成新,5.0,405,110,41,U001592,2021-08-08,已下架,281,61,6成新T恤，使用41个月，保养良好
P002007,无品牌 外套 95新,服饰鞋包,外套,无品牌,95新,9.0,345,240,10,U000065,2022-02-28,已售出,498,60,95新外套，使用10个月，保养良好
P002008,无品牌 篮球 9成新,运动器材,篮球,无品牌,9成新,8.0,141,100,26,U001620,2020-10-17,已售出,84,6,9成新篮球，使用26个月，保养良好
P002009,杂牌 衣架 全新,生活用品,衣架,杂牌,全新,10.0,324,330,12,U002550,2022-06-17,已售出,346,79,全新衣架，使用12个月，保养良好
P002010,杂牌 围巾 9成新,服饰鞋包,围巾,杂牌,9成新,8.0,444,270,30,U002340,2021-10-06,已售出,260,74,9成新围巾，使用30个月，保养良好
P002011,杂牌 小家电 全新,生活用品,小家电,杂牌,全新,10.0,338,350,10,U001044,2023-03-14,已售出,359,10,全新小家电，使用10个月，保养良好
P002012,三星 平板电脑 7成新,电子产品,平板电脑,三星,7成新,6.0,3274,1440,30,U000049,2021-11-22,已售出,85,11,7成新平板电脑，使用30个月，保养良好
P002013,杂牌 瑜伽垫 6成新,运动器材,瑜伽垫,杂牌,6成新,5.0,270,70,11,U001495,2023-10-13,已售出,383,41,6成新瑜伽垫，使用11个月，保养良好
P002014,无品牌 考研资料 6成新,图书教材,考研资料,无品牌,6成新,5.0,57,20,6,U001630,2022-01-24,在售,390,130,6成新考研资料，使用6个月，保养良好
P002015,其他 尤克里里 99新,乐器,尤克里里,其他,99新,9.5,371,300,41,U002289,2021-06-13,已下架,124,10,99新尤克里里，使用41个月，保养良好
P002016,无品牌 书桌 9成新,家具,书桌,无品牌,9成新,8.0,734,480,6,U000704,2024-03-27,已下架,127,27,9成新书桌，使用6个月，保养良好
P002017,杂牌 小家电 8成新,生活用品,小家电,杂牌,8成新,7.0,228,110,1,U001934,2021-06-01,在售,42,9,8成新小家电，使用1个月，保养良好
P002018,无品牌 滑板 8成新,运动器材,滑板,无品牌,8成新,7.0,201,90,31,U001038,2024-06-11,在售,233,20,8成新滑板，使用31个月，保养良好
P002019,其他 哑铃 9成新,运动器材,哑铃,其他,9成新,8.0,440,310,41,U001621,2022-07-01,在售,90,19,9成新哑铃，使用41个月，保养良好
P002020,杂牌 电子琴 95新,乐器,电子琴,杂牌,95新,9.0,96,70,2,U000076,2022-09-15,在售,26,8,95新电子琴，使用2个月，保养良好
P002021,杂牌 显示器 7成新,电子产品,显示器,杂牌,7成新,6.0,325,140,46,U000528,2021-05-22,已售出,459,44,7成新显示器，使用46个月，保养良好
P002022,无品牌 工具书 全新,图书教材,工具书,无品牌,全新,10.0,157,150,8,U000552,2021-05-23,已售出,174,2,全新工具书，使用8个月，保养良好
P002023,其他 工具书 8成新,图书教材,工具书,其他,8成新,7.0,168,80,4,U002743,2022-03-11,在售,459,70,8成新工具书，使用4个月，保养良好
P002024,杂牌 专业书籍 6成新,图书教材,专业书籍,杂牌,6成新,5.0,154,50,7,U002348,2021-06-17,在售,452,28,6成新专业书籍，使用7个月，保养良好
P002025,其他 衣柜 9成新,家具,衣柜,其他,9成新,8.0,163,100,28,U002508,2022-10-30,已下架,382,78,9成新衣柜，使用28个月，保养良好
P002026,无品牌 台式机 6成新,电子产品,台式机,无品牌,6成新,5.0,2011,570,18,U001036,2021-01-10,在售,209,12,6成新台式机，使用18个月，保养良好
P002027,杂牌 跑步机 8成新,运动器材,跑步机,杂牌,8成新,7.0,287,130,44,U002239,2022-04-12,已售出,413,84,8成新跑步机，使用44个月，保养良好
P002028,无品牌 外套 95新,服饰鞋包,外套,无品牌,95新,9.0,423,330,32,U001668,2022-05-07,在售,307,52,95新外套，使用32个月，保养良好
P002029,无品牌 小沙发 8成新,家具,小沙发,无品牌,8成新,7.0,51,30,19,U000393,2021-05-02,已售出,13,2,8成新小沙发，使用19个月，保养良好
P002030,其他 书桌 8成新,家具,书桌,其他,8成新,7.0,617,320,46,U001703,2021-03-22,已售出,72,10,8成新书桌，使用46个月，保养良好
P002031,其他 椅子 95新,家具,椅子,其他,95新,9.0,240,170,16,U002853,2021-07-31,在售,348,101,95新椅子，使用16个月，保养良好
P002032,杂牌 外套 8成新,服饰鞋包,外套,杂牌,8成新,7.0,478,240,30,U002654,2023-03-01,已售出,130,22,8成新外套，使用30个月，保养良好
P002033,无品牌 洗漱用品 7成新,生活用品,洗漱用品,无品牌,7成新,6.0,485,200,32,U001658,2021-08-24,已售出,392,50,7成新洗漱用品，使用32个月，保养良好
P002034,无品牌 背包 6成新,服饰鞋包,背包,无品牌,6成新,5.0,104,30,22,U000652,2022-06-27,已售出,269,87,6成新背包，使用22个月，保养良好
P002035,无品牌 滑板 9成新,运动器材,滑板,无品牌,9成新,8.0,278,190,36,U002205,2021-08-29,已售出,30,3,9成新滑板，使用36个月，保养良好
P002036,杂牌 智能手表 8成新,电子产品,智能手表,杂牌,8成新,7.0,350,160,16,U000082,2022-02-04,已售出,420,136,8成新智能手表，使用16个月，保养良好
P002037,无品牌 床垫 7成新,家具,床垫,无品牌,7成新,6.0,438,180,8,U002227,2023-02-02,在售,419,79,7成新床垫，使用8个月，保养良好
P002038,无品牌 椅子 8成新,家具,椅子,无品牌,8成新,7.0,162,80,45,U001346,2022-04-28,已售出,315,23,8成新椅子，使用45个月，保养良好
P002039,其他 音箱 6成新,电子产品,音箱,其他,6成新,5.0,230,70,29,U001316,2023-03-01,已下架,316,77,6成新音箱，使用29个月，保养良好
P002040,无品牌 书桌 7成新,家具,书桌,无品牌,7成新,6.0,392,170,38,U002246,2021-12-02,在售,372,39,7成新书桌，使用38个月，保养良好
P002041,杂牌 书架 9成新,家具,书架,杂牌,9成新,8.0,123,80,17,U001332,2024-06-30,在售,54,12,9成新书架，使用17个月，保养良好
P002042,其他 键盘鼠标 6成新,电子产品,键盘鼠标,其他,6成新,5.0,232,80,37,U001904,2020-11-19,在售,459,89,6成新键盘鼠标，使用37个月，保养良好
P002043,无品牌 尤克里里 全新,乐器,尤克里里,无品牌,全新,10.0,447,400,25,U002906,2023-08-05,已售出,41,0,全新尤克里里，使用25个月，保养良好
P002044,杂牌 鞋子 9成新,服饰鞋包,鞋子,杂牌,9成新,8.0,271,180,5,U000533,2024-06-07,已售出,13,3,9成新鞋子，使用5个月，保养良好
P002045,无品牌 收纳箱 7成新,生活用品,收纳箱,无品牌,7成新,6.0,109,50,47,U002344,2024-01-21,已下架,305,76,7成新收纳箱，使用47个月，保养良好
P002046,无品牌 专业书籍 7成新,图书教材,专业书籍,无品牌,7成新,6.0,218,90,1,U000903,2021-11-07,已下架,393,90,7成新专业书籍，使用1个月，保养良好
P002047,其他 椅子 95新,家具,椅子,其他,95新,9.0,425,330,36,U002519,2023-07-16,已售出,272,83,95新椅子，使用36个月，保养良好
P002048,杂牌 键盘鼠标 6成新,电子产品,键盘鼠标,杂牌,6成新,5.0,170,60,30,U001622,2022-01-11,在售,374,116,6成新键盘鼠标，使用30个月，保养良好
P002049,其他 外套 全新,服饰鞋包,外套,其他,全新,10.0,290,260,38,U001166,2024-02-13,已售出,410,70,全新外套，使用38个月，保养良好
P002050,其他 收纳箱 7成新,生活用品,收纳箱,其他,7成新,6.0,387,150,20,U001136,2021-04-14,在售,241,51,7成新收纳箱，使用20个月，保养良好
P002051,无品牌 裤子 7成新,服饰鞋包,裤子,无品牌,7成新,6.0,268,100,41,U001407,2022-04-07,已售出,162,49,7成新裤子，使用41个月，保养良好
P002052,杂牌 滑板 8成新,运动器材,滑板,杂牌,8成新,7.0,105,50,2,U001062,2022-01-24,已售出,306,83,8成新滑板，使用2个月，保养良好
P002053,其他 鞋子 8成新,服饰鞋包,鞋子,其他,8成新,7.0,218,120,41,U002911,2023-11-07,在售,246,77,8成新鞋子，使用41个月，保养良好
P002054,杂牌 架子鼓 95新,乐器,架子鼓,杂牌,95新,9.0,309,250,29,U002079,2021-12-01,已下架,178,26,95新架子鼓，使用29个月，保养良好
P002055,无品牌 架子鼓 9成新,乐器,架子鼓,无品牌,9成新,8.0,294,190,14,U001256,2024-06-18,在售,260,26,9成新架子鼓，使用14个月，保养良好
P002056,其他 智能手表 7成新,电子产品,智能手表,其他,7成新,6.0,100,40,30,U001908,2022-11-04,在售,460,49,7成新智能手表，使用30个月，保养良好
P002057,无品牌 洗漱用品 7成新,生活用品,洗漱用品,无品牌,7成新,6.0,370,130,33,U002190,2021-11-21,已售出,308,20,7成新洗漱用品，使用33个月，保养良好
P002058,无品牌 考研资料 7成新,图书教材,考研资料,无品牌,7成新,6.0,414,170,5,U000056,2021-12-28,已售出,219,43,7成新考研资料，使用5个月，保养良好
P002059,杂牌 小说 7成新,图书教材,小说,杂牌,7成新,6.0,442,160,3,U000919,2021-02-26,在售,486,100,7成新小说，使用3个月，保养良好
P002060,无品牌 台灯 9成新,生活用品,台灯,无品牌,9成新,8.0,90,60,43,U002912,2022-07-10,在售,155,39,9成新台灯，使用43个月，保养良好
P002061,杂牌 篮球 8成新,运动器材,篮球,杂牌,8成新,7.0,403,180,9,U000525,2022-01-17,已售出,256,62,8成新篮球，使用9个月，保养良好
P002062,森海塞尔 耳机 6成新,电子产品,耳机,森海塞尔,6成新,5.0,1354,430,16,U002910,2022-09-02,已售出,198,44,6成新耳机，使用16个月，保养良好
P002063,无品牌 口琴 99新,乐器,口琴,无品牌,99新,9.5,68,50,8,U001927,2022-01-29,在售,109,26,99新口琴，使用8个月，保养良好
P002064,杂牌 床上用品 8成新,生活用品,床上用品,杂牌,8成新,7.0,190,100,26,U000456,2021-07-25,在售,292,72,8成新床上用品，使用26个月，保养良好
P002065,其他 工具书 全新,图书教材,工具书,其他,全新,10.0,375,330,11,U003000,2020-09-30,已售出,176,1,全新工具书，使用11个月，保养良好
P002066,杂牌 瑜伽垫 全新,运动器材,瑜伽垫,杂牌,全新,10.0,128,110,10,U002217,2024-04-22,已售出,345,90,全新瑜伽垫，使用10个月，保养良好
P002067,Martin 吉他 9成新,乐器,吉他,Martin,9成新,8.0,2925,2220,23,U001018,2024-06-06,在售,489,65,9成新吉他，使用23个月，保养良好
P002068,杂牌 床上用品 6成新,生活用品,床上用品,杂牌,6成新,5.0,224,70,4,U000517,2022-12-15,已售出,371,42,6成新床上用品，使用4个月，保养良好
P002069,永久 自行车 9成新,运动器材,自行车,永久,9成新,8.0,1297,890,39,U002754,2022-06-01,已售出,128,41,9成新自行车，使用39个月，保养良好
P002070,杂牌 专业书籍 6成新,图书教材,专业书籍,杂牌,6成新,5.0,148,50,10,U000253,2022-02-21,已售出,28,0,6成新专业书籍，使用10个月，保养良好
P002071,其他 鞋子 7成新,服饰鞋包,鞋子,其他,7成新,6.0,472,180,37,U001545,2024-05-16,在售,495,108,7成新鞋子，使用37个月，保养良好
P002072,无品牌 外套 7成新,服饰鞋包,外套,无品牌,7成新,6.0,144,50,37,U001820,2022-10-08,已售出,356,2,7成新外套，使用37个月，保养良好
P002073,永久 自行车 6成新,运动器材,自行车,永久,6成新,5.0,1540,420,42,U001894,2020-10-19,在售,499,87,6成新自行车，使用42个月，保养良好
P002074,Fender 吉他 全新,乐器,吉他,Fender,全新,10.0,957,1110,17,U001268,2024-02-05,在售,244,55,全新吉他，使用17个月，保养良好
P002075,无品牌 帽子 全新,服饰鞋包,帽子,无品牌,全新,10.0,245,220,5,U002258,2024-04-22,已售出,361,30,全新帽子，使用5个月，保养良好
P002076,无品牌 小沙发 8成新,家具,小沙发,无品牌,8成新,7.0,426,220,5,U002443,2021-07-20,已售出,410,37,8成新小沙发，使用5个月，保养良好
P002077,三星 手机 99新,电子产品,手机,三星,99新,9.5,2203,1870,11,U000710,2023-01-04,在售,453,14,99新手机，使用11个月，保养良好
P002078,无品牌 鞋子 8成新,服饰鞋包,鞋子,无品牌,8成新,7.0,169,90,29,U001146,2021-09-08,已下架,409,13,8成新鞋子，使用29个月，保养良好
P002079,其他 床上用品 8成新,生活用品,床上用品,其他,8成新,7.0,215,110,35,U002194,2023-03-01,在售,466,140,8成新床上用品，使用35个月，保养良好
P002080,杂牌 教材 99新,图书教材,教材,杂牌,99新,9.5,58,50,11,U002124,2020-10-23,在售,95,26,99新教材，使用11个月，保养良好
P002081,无品牌 围巾 95新,服饰鞋包,围巾,无品牌,95新,9.0,182,130,27,U001498,2023-06-28,已售出,80,23,95新围巾，使用27个月，保养良好
P002082,杂牌 收纳箱 全新,生活用品,收纳箱,杂牌,全新,10.0,482,460,45,U000080,2024-04-17,已售出,463,67,全新收纳箱，使用45个月，保养良好
P002083,其他 篮球 7成新,运动器材,篮球,其他,7成新,6.0,181,80,22,U000725,2022-09-11,已下架,121,28,7成新篮球，使用22个月，保养良好
P002084,其他 帽子 95新,服饰鞋包,帽子,其他,95新,9.0,290,220,35,U001069,2020-09-29,已下架,11,2,95新帽子，使用35个月，保养良好
P002085,杂牌 羽毛球拍 9成新,运动器材,羽毛球拍,杂牌,9成新,8.0,284,190,4,U001778,2021-02-24,在售,473,157,9成新羽毛球拍，使用4个月，保养良好
